GO_ID	bias_source
GO:0044238	long
GO:0032991	long
GO:0005515	long
GO:0065008	long
GO:0010646	long
GO:0051128	long
GO:0031323	long
GO:0050793	long
GO:0060255	long
GO:0019222	long
GO:0051239	long
GO:0051171	long
GO:0080090	long
GO:0048583	long
GO:0023051	long
GO:0050896	long
GO:0048731	long
GO:0048468	long
GO:0051716	long
GO:0005829	long
GO:0048699	long
GO:0007399	long
GO:0031981	long
GO:0044428	long
GO:1901564	long
GO:0031325	long
GO:0032879	long
GO:0065009	long
GO:0009966	long
GO:0009653	long
GO:0048513	long
GO:0044463	long
GO:0044260	long
GO:0006464	long
GO:0005856	long
GO:0051234	long
GO:0022008	long
GO:0097458	long
GO:0043005	long
GO:0120038	long
GO:0051173	long
GO:0019538	long
GO:0036211	long
GO:0009889	long
GO:0031326	long
GO:2000112	long
GO:0010468	long
GO:0010556	long
GO:0019219	long
GO:0051252	long
GO:0051049	long
GO:0045202	long
GO:0006810	long
GO:0043167	long
GO:0043412	long
GO:0045595	long
GO:1903506	long
GO:0051246	long
GO:2001141	long
GO:0006355	long
GO:0044456	long
GO:0140096	long
GO:0007154	long
GO:0030030	long
GO:0044267	long
GO:0031324	long
GO:0009892	long
GO:0098590	long
GO:0032268	long
GO:0051960	long
SIGNALING PATHWAYS%REACTOME%R-HSA-162582.8	long
GO:0016740	long
GO:0022607	long
GO:0051641	long
GO:0033036	long
GO:0060284	long
GO:2000026	long
GO:0031399	long
GO:0023052	long
GO:0009888	long
GO:0006928	long
GO:0005654	long
GO:0006796	long
GO:0006793	long
GO:0120036	long
GO:0019220	long
GO:0051174	long
GO:0050790	long
GO:0006357	long
GO:0042221	long
GO:0044085	long
GO:0030425	long
GO:0097447	long
GO:0030182	long
GO:0051130	long
GO:0010628	long
GO:0007165	long
GO:0000902	long
GO:0044430	long
GO:0010605	long
GO:0098794	long
GO:0050767	long
GO:0042325	long
GO:0036477	long
GO:0043168	long
GO:0032989	long
GO:0016787	long
GO:0097159	long
GO:0008104	long
GO:0040011	long
GO:0051172	long
GO:0048666	long
GO:0010647	long
GO:0031328	long
GO:0051240	long
GO:0048584	long
GO:0023056	long
GO:0120035	long
GO:0051649	long
GO:0042802	long
GO:0005887	long
GO:0010648	long
GO:0048585	long
GO:0023057	long
GO:0031175	long
GO:0009891	long
GO:0045597	long
GO:0051094	long
GO:0009967	long
GO:0031344	long
GO:0033043	long
GO:0007010	long
GO:1901363	long
GO:0045664	long
GO:0001932	long
GO:0031982	long
GO:0072359	long
GO:0042592	long
GO:0035556	long
GO:0031226	long
GO:0051254	long
GO:0044087	long
GO:0007155	long
GO:0031410	long
GO:0097708	long
GO:0016301	long
GO:0015630	long
GO:0045935	long
GO:0019904	long
GO:1902531	long
GO:0007166	long
GO:0008092	long
GO:0098978	long
GO:0005794	long
GO:0044093	long
GO:1903508	long
GO:1902680	long
GO:0045893	long
GO:0022603	long
GO:0051270	long
GO:0060341	long
GO:0030424	long
GO:0022610	long
GO:0070887	long
GO:0051247	long
GO:0044297	long
GO:0048870	long
GO:0051674	long
GO:0098984	long
GO:0043025	long
GO:0032270	long
GO:0010557	long
GO:0045937	long
GO:0010562	long
GO:0031401	long
GO:0010975	long
GO:0016772	long
GO:0009887	long
GO:0032279	long
GO:0009790	long
GO:0016310	long
GO:0099572	long
GO:0046983	long
GO:0007610	long
GO:0060429	long
GO:0045944	long
GO:2000145	long
GO:0042127	long
GO:0000904	long
GO:0051241	long
GO:0009968	long
GO:0014069	long
GO:0040012	long
GO:0007417	long
GO:0004672	long
GO:0030054	long
GO:0060322	long
GO:0006468	long
GO:0030334	long
GO:0010033	long
GO:0006950	long
GO:0016773	long
GO:0051336	long
GO:0140110	long
GO:0035295	long
GO:0007420	long
GO:0098772	long
GO:0010941	long
GO:0098793	long
GO:0005215	long
GO:0051093	long
GO:0001934	long
GO:0019901	long
GO:0097060	long
GO:0022857	long
GO:0048667	long
GO:0070727	long
GO:0034613	long
GO:0016477	long
GO:0042327	long
GO:0051050	long
GO:0019900	long
GO:0043085	long
GO:0006811	long
GO:0048812	long
GO:0010720	long
GO:0042803	long
GO:0048646	long
GO:0048858	long
GO:0071310	long
GO:0120039	long
GO:0050769	long
GO:0044877	long
GO:0009605	long
GO:0030029	long
GO:0005911	long
GO:0032990	long
DEVELOPMENTAL BIOLOGY%REACTOME%R-HSA-1266738.5	long
GO:0031224	long
GO:0098796	long
METABOLISM%REACTOME DATABASE ID RELEASE 67%1430728	long
GO:0007017	long
GO:0010629	long
GO:0045934	long
GO:0043067	long
GO:0046907	long
GO:0010558	long
GO:0048471	long
GO:0032880	long
GO:0035239	long
GO:0048878	long
GO:0009890	long
GO:0003676	long
GO:0042981	long
GO:0030155	long
GO:0080134	long
GO:0000003	long
GO:0022414	long
GO:0005102	long
GO:0007507	long
GO:2000113	long
GO:0007423	long
GO:0071495	long
GO:0007167	long
IMMUNE SYSTEM%REACTOME DATABASE ID RELEASE 67%168256	long
GO:0016021	long
GO:1903507	long
GO:1902679	long
GO:0045892	long
GO:0044451	long
GO:0098797	long
GO:0051962	long
GO:0009719	long
SIGNALING BY RECEPTOR TYROSINE KINASES%REACTOME DATABASE ID RELEASE 67%9006934	long
GO:0099080	long
GO:0099081	long
GO:0016192	long
GO:0030036	long
GO:0003677	long
GO:0051129	long
GO:1902533	long
GO:0043408	long
GO:0044057	long
GO:0043169	long
GO:0099568	long
GO:0015318	long
GO:0051248	long
GO:0051253	long
POST-TRANSLATIONAL PROTEIN MODIFICATION%REACTOME%R-HSA-597592.7	long
GO:0099512	long
GO:0006725	long
GO:0005929	long
EGFR1%IOB%EGFR1	long
GENE EXPRESSION (TRANSCRIPTION)%REACTOME DATABASE ID RELEASE 67%74160	long
GO:0015075	long
GO:0031327	long
GO:0031346	long
GO:0098805	long
AXON GUIDANCE%REACTOME%R-HSA-422475.5	long
GO:0033554	long
DISEASE%REACTOME%R-HSA-1643685.7	long
EGFR1%NETPATH%EGFR1	long
GO:0048598	long
GO:0051020	long
GO:1901360	long
GO:0022604	long
GO:0043549	long
GO:0051046	long
GO:0048589	long
METABOLISM OF PROTEINS%REACTOME DATABASE ID RELEASE 67%392499	long
NEURONAL SYSTEM%REACTOME%R-HSA-112316.6	long
GO:0045666	long
GO:0045211	long
GO:0004674	long
GO:0043235	long
GO:1901700	long
GO:0006139	long
GO:0031090	long
GO:1903530	long
GO:0043009	long
GO:0040007	long
GO:0046483	long
GO:0050804	long
GO:0032269	long
GO:0000122	long
GO:0071702	long
GO:0048638	long
GO:0042391	long
GO:0099177	long
GO:0050808	long
GO:0003008	long
GO:0007267	long
GO:0031252	long
GO:0015267	long
GO:0003690	long
GO:0022803	long
GO:0018193	long
GO:0044089	long
GO:0010769	long
GO:0015629	long
GO:0033267	long
GO:1902494	long
GO:0098609	long
GO:0050801	long
GO:0046872	long
GO:0040008	long
GO:0060627	long
GO:0001067	long
GO:0043565	long
GO:0036094	long
GO:0044212	long
GO:0034641	long
GO:0009792	long
GO:0005783	long
GO:0090066	long
GO:0048729	long
GO:0097367	long
GO:0045596	long
GO:0051726	long
GO:0022838	long
GO:0005912	long
GO:0005216	long
GO:0043269	long
GO:0051338	long
GO:0034762	long
GO:0009628	long
GO:0061564	long
GO:0009056	long
GO:0044248	long
GO:0019725	long
GO:0031400	long
GO:0009058	long
GO:0001568	long
GENERIC TRANSCRIPTION PATHWAY%REACTOME DATABASE ID RELEASE 67%212436	long
GO:0044092	long
GO:0043933	long
GO:0070647	long
GO:0045859	long
GO:0031267	long
GO:0097435	long
GO:1902495	long
GO:1990351	long
GO:0072358	long
GO:0008283	long
GO:0045184	long
GO:0016817	long
GO:0016818	long
NABA_MATRISOME%MSIGDB_C2%NABA_MATRISOME	long
GO:0008285	long
GO:0051272	long
GO:0040017	long
GO:0010638	long
GO:0016462	long
GO:0017016	long
GO:0070161	long
GO:0030900	long
GO:0034702	long
GO:2000147	long
GO:0043410	long
GO:0009894	long
GO:0005198	long
TRANSMISSION ACROSS CHEMICAL SYNAPSES%REACTOME%R-HSA-112315.5	long
GO:0007409	long
GO:0008324	long
GO:0009986	long
GO:0044249	long
GO:0043069	long
GO:1901576	long
GO:0008284	long
GO:0010976	long
GO:0051493	long
GO:0032101	long
RNA POLYMERASE II TRANSCRIPTION%REACTOME%R-HSA-73857.5	long
GO:0016887	long
GO:0003006	long
GO:0099240	long
GO:0008289	long
GO:0046873	long
GO:0000226	long
GO:0099513	long
GO:0030335	long
GO:1990837	long
GO:0099536	long
GO:0008134	long
VESICLE-MEDIATED TRANSPORT%REACTOME DATABASE ID RELEASE 67%5653656	long
GO:0055082	long
GO:0002520	long
GO:0002009	long
GO:0061061	long
GO:0070201	long
GO:1901698	long
GO:0030031	long
GO:0044441	long
GO:0003700	long
GO:0001654	long
GO:0048732	long
HEMOSTASIS%REACTOME DATABASE ID RELEASE 67%109582	long
GO:0022890	long
GO:0030001	long
GO:0043066	long
GO:0060548	long
GO:0051640	long
GO:1901575	long
GO:0006508	long
GO:0032970	long
GO:0032535	long
GO:0032386	long
GO:0050803	long
GO:0048880	long
GO:0001944	long
GO:0150063	long
GO:0006812	long
GO:0006873	long
GO:0003682	long
GO:0031012	long
MEMBRANE TRAFFICKING%REACTOME%R-HSA-199991.6	long
GO:0017111	long
GO:0120031	long
GO:0065003	long
GO:0050807	long
GO:0010243	long
GO:0000976	long
GO:0045177	long
GO:1901701	long
GO:0022836	long
GO:0048534	long
GO:0098771	long
GO:0022839	long
GO:0005815	long
GO:0042692	long
GO:0051271	long
GO:0045936	long
GO:0010563	long
GO:0034765	long
GO:0044281	long
GO:0099537	long
GO:0003712	long
TRANSPORT OF SMALL MOLECULES%REACTOME%R-HSA-382551.5	long
GO:0098588	long
GO:0030234	long
METABOLISM OF LIPIDS%REACTOME%R-HSA-556833.5	long
GO:0071705	long
GO:0043087	long
GO:0010959	long
GO:0043254	long
GO:0009725	long
WNT SIGNALING PATHWAY%PANTHER PATHWAY%P00057	long
GO:0030003	long
GO:0050890	long
GO:0005768	long
GO:0030855	long
HALLMARK_UV_RESPONSE_DN%MSIGDB_C2%HALLMARK_UV_RESPONSE_DN	long
GO:0007018	long
GO:0051704	long
GO:0044703	long
GO:0040013	long
GO:0070925	long
GO:0072657	long
GO:1903827	long
GO:0090087	long
GO:0070848	long
GO:0001012	long
GO:0005261	long
GO:0055080	long
DISEASES OF SIGNAL TRANSDUCTION%REACTOME DATABASE ID RELEASE 67%5663202	long
EXTRACELLULAR MATRIX ORGANIZATION%REACTOME%R-HSA-1474244.2	long
GO:0030097	long
GO:0002376	long
GO:0098657	long
MAPK FAMILY SIGNALING CASCADES%REACTOME%R-HSA-5683057.3	long
GO:0042578	long
GO:0010942	long
GO:0045860	long
GO:0001505	long
GO:0000977	long
GO:0019953	long
GO:0055085	long
GO:0005938	long
GO:0034330	long
GO:0006935	long
GO:0150034	long
GO:0060562	long
GO:0007611	long
GO:0007626	long
GO:0055065	long
GO:0032504	long
GO:0048609	long
NABA_CORE_MATRISOME%MSIGDB_C2%NABA_CORE_MATRISOME	long
NEUROTRANSMITTER RECEPTORS AND POSTSYNAPTIC SIGNAL TRANSMISSION%REACTOME%R-HSA-112314.5	long
GO:0090304	long
GO:0005543	long
GO:0051347	long
GO:0002682	long
GO:0030111	long
GO:0072001	long
GO:0046903	long
GO:0006820	long
GO:0098916	long
GO:0007268	long
INTEGRIN SIGNALLING PATHWAY%PANTHER PATHWAY%P00034	long
GO:0060537	long
GO:0030336	long
GO:2000146	long
GO:1901565	long
GO:0045785	long
GO:0001558	long
GO:0080135	long
GO:0061458	long
SIGNALING BY RHO GTPASES%REACTOME%R-HSA-194315.4	long
GO:0042330	long
ADAPTIVE IMMUNE SYSTEM%REACTOME DATABASE ID RELEASE 67%1280218	long
GO:0005085	long
GO:0099699	long
GO:0010721	long
GO:0051345	long
GO:0051223	long
GO:0048608	long
GO:0001501	long
GO:1990234	long
GO:0043086	long
GO:0043065	long
GO:0071900	long
GO:0042493	long
GO:0014070	long
GO:0001655	long
GO:0055074	long
GO:0034703	long
GO:0098742	long
GO:0006874	long
GO:0006875	long
GO:0071363	long
GO:1901699	long
GO:0005201	long
GO:0019898	long
INTRACELLULAR SIGNALING BY SECOND MESSENGERS%REACTOME%R-HSA-9006925.3	long
GO:0034220	long
GO:0016604	long
GO:0031984	long
GO:0033674	long
GO:0032553	long
GO:0015631	long
GO:0003779	long
GO:1901135	long
GO:0005694	long
GO:0098660	long
GO:0001822	long
GO:1901265	long
GO:0000166	long
GO:0043068	long
GO:0046982	long
GO:0000987	long
GO:0050773	long
GO:0042886	long
GO:0072503	long
GO:0071417	long
GO:0051276	long
GO:0062023	long
GO:0030659	long
GO:0003007	long
GO:0051961	long
GO:0010639	long
GO:0005730	long
GO:0007389	long
GO:0042734	long
GO:1904062	long
GO:0031329	long
GO:0000978	long
GO:0014706	long
GO:0019787	long
GO:0005813	long
GO:0044782	long
GO:0000981	long
GO:0007276	long
GO:0016788	long
GO:0098857	long
GO:0098589	long
GO:0042326	long
GO:0046777	long
GO:0017076	long
GO:0032555	long
GO:1902903	long
TCR%NETPATH%TCR	long
GO:0007169	long
GO:0001775	long
GO:0072507	long
GO:0008144	long
GO:0006897	long
FOCAL ADHESION-PI3K-AKT-MTOR-SIGNALING PATHWAY%WIKIPATHWAYS_20190110%WP2841%MUS MUSCULUS	long
GO:0044431	long
GO:0001701	long
GO:0045121	long
GO:1902532	long
GO:0015833	long
GO:1903829	long
GO:0045927	long
GO:0032446	long
GO:0010810	long
GO:0010564	long
GO:0042623	long
GO:0015085	long
GO:0022402	long
GO:0032870	long
GO:0060271	long
GO:0044433	long
GO:0048568	long
GO:0008047	long
GO:0043062	long
GO:0005096	long
GO:0099055	long
GO:0006629	long
GO:0005874	long
GO:0045665	long
GO:0019637	long
GO:0032838	long
PLATELET ACTIVATION, SIGNALING AND AGGREGATION%REACTOME%R-HSA-76002.3	long
GO:0050770	long
GO:0032409	long
GO:0010038	long
GO:0099503	long
TGF_BETA_RECEPTOR%NETPATH%TGF_BETA_RECEPTOR	long
GO:0032147	long
GO:0030055	long
GO:0044255	long
GO:0001933	long
GO:0030165	long
GO:0018105	long
GO:1904951	long
GO:0016567	long
GO:0032956	long
GO:0098693	long
GO:0022898	long
GO:0051146	long
GO:0022804	long
GO:0048514	long
GO:0005509	long
GO:0005924	long
GO:0072511	long
GO:0070838	long
GO:0051656	long
GO:0009057	long
GO:0051051	long
GO:0002684	long
GO:0051222	long
GO:0030163	long
GO:0050708	long
GO:0033993	long
RHO GTPASE CYCLE%REACTOME%R-HSA-194840.3	long
GO:0090596	long
GO:0021537	long
GO:0003713	long
GO:0004842	long
GO:0030554	long
GO:0032559	long
GO:0003013	long
GO:0016358	long
GO:0005925	long
GO:0098791	long
GO:0030426	long
INSULIN SIGNALING%WIKIPATHWAYS_20190110%WP65%MUS MUSCULUS	long
GO:0098889	long
GO:0005319	long
GO:0097485	long
GO:0099634	long
GO:0030100	long
GO:0099175	long
GO:0098685	long
SIGNALING BY WNT%REACTOME DATABASE ID RELEASE 67%195721	long
GO:0030427	long
GO:0007411	long
CALCIUM REGULATION IN THE CARDIAC CELL%WIKIPATHWAYS_20190110%WP553%MUS MUSCULUS	long
GO:0050839	long
GO:0007049	long
GO:0008219	long
GO:0034329	long
GO:0031253	long
GO:0044427	long
ERK1 ERK2 PATHWAY%REACTOME DATABASE ID RELEASE 67%5684996	long
HALLMARK_MITOTIC_SPINDLE%MSIGDB_C2%HALLMARK_MITOTIC_SPINDLE	long
GO:0098936	long
GO:0007612	long
GO:0044309	long
GO:0060589	long
GO:0006082	long
GO:1901566	long
PDGF SIGNALING PATHWAY%PANTHER PATHWAY%P00047	long
GO:1903532	long
RAF MAP KINASE CASCADE%REACTOME DATABASE ID RELEASE 67%5673001	long
GO:0110053	long
GO:2001257	long
GO:0017157	long
GO:0032412	long
GO:0007346	long
GO:0002791	long
GO:0030162	long
GO:0012506	long
GO:0035107	long
GO:0005524	long
GO:0098655	long
GO:0043197	long
FOCAL ADHESION%WIKIPATHWAYS_20190110%WP85%MUS MUSCULUS	long
GO:0030027	long
GO:0035108	long
GO:0005739	long
GO:0045926	long
GO:0050768	long
GO:0001764	long
GO:0043436	long
GO:0010811	long
GO:0031334	long
GO:0008022	long
GO:0033365	long
GO:0045765	long
GO:0031347	long
GO:0051090	long
GO:0043405	long
GO:0010035	long
GO:0019752	long
CARDIAC CONDUCTION%REACTOME%R-HSA-5576891.2	long
GO:0071407	long
GO:0001228	long
GO:0030198	long
GASTRIN_CCK2R_240212%PANTHER PATHWAY%P06959	long
GPCR DOWNSTREAM SIGNALLING%REACTOME DATABASE ID RELEASE 67%388396	long
GO:0030902	long
GO:0098662	long
GO:0050877	long
PLURINETWORK%WIKIPATHWAYS_20190110%WP1763%MUS MUSCULUS	long
GO:0009896	long
GO:0010770	long
GO:0071902	long
GO:0019903	long
GO:0015031	long
GO:0051924	long
GO:0070372	long
GO:0010817	long
GO:0042383	long
GO:0032940	long
GO:0098552	long
GO:0005667	long
GO:0051015	long
GO:0060249	long
ANTIGEN PROCESSING: UBIQUITINATION & PROTEASOME DEGRADATION%REACTOME DATABASE ID RELEASE 67%983168	long
GO:0043010	long
GO:1901137	long
GO:0048738	long
GO:0003231	long
GO:0006259	long
GO:0008544	long
GO:0051650	long
GO:0030695	long
GO:0016570	long
GO:0055001	long
GO:0007517	long
GO:0007162	long
GO:0005635	long
GO:0048639	long
GO:1902905	long
GO:0017137	long
GO:1903169	long
GO:0090287	long
GO:0048814	long
GO:0051052	long
GO:0090257	long
GO:1901214	long
GO:0046928	long
GO:0051588	long
GO:0019932	long
GO:0006511	long
GO:0051648	long
BCR%NETPATH%BCR	long
GO:0008015	long
GO:0005262	long
GO:0006816	long
GO:0000785	long
GO:0016569	long
CYTOKINE SIGNALING IN IMMUNE SYSTEM%REACTOME%R-HSA-1280215.3	long
GO:0005576	long
INNATE IMMUNE SYSTEM%REACTOME DATABASE ID RELEASE 67%168249	long
L1CAM INTERACTIONS%REACTOME DATABASE ID RELEASE 67%373760	long
GO:0043632	long
GO:0019941	long
GO:0017158	long
GO:0060828	long
GO:0031644	long
GO:1902115	long
GO:0042176	long
GO:0043434	long
GO:0055002	long
GO:0099003	long
GO:0022832	long
GO:0005244	long
GO:0005930	long
GO:0005604	long
GO:0044257	long
GO:0097014	long
GO:0098862	long
GO:0061448	long
GO:0035113	long
GO:0030326	long
GO:0031975	long
GO:0098982	long
GO:0009100	long
GO:0098948	long
GO:0030258	long
GO:0045786	long
GO:0010977	long
GO:0035265	long
GO:0031967	long
GO:1901362	long
GO:0019902	long
GO:1904064	long
GO:0043270	long
GO:1990778	long
GO:0035639	long
GO:0005088	long
REGULATION OF ACTIN CYTOSKELETON%WIKIPATHWAYS_20190110%WP523%MUS MUSCULUS	long
GO:0008361	long
GO:0050730	long
GO:1905475	long
GO:0016202	long
TGF_BETA_RECEPTOR%IOB%TGF_BETA_RECEPTOR	long
GO:0001667	long
GO:0008509	long
BETA-CATENIN INDEPENDENT WNT SIGNALING%REACTOME%R-HSA-3858494.3	long
CADHERIN SIGNALING PATHWAY%PANTHER PATHWAY%P00012	long
GO:0031589	long
CELL CYCLE%REACTOME DATABASE ID RELEASE 67%1640170	long
GO:0021953	long
GO:0019935	long
GO:0060560	long
GO:0048562	long
GO:0044421	long
GO:0044325	long
GO:0031256	long
GO:0009059	long
GO:0003012	long
MYOMETRIAL RELAXATION AND CONTRACTION PATHWAYS%WIKIPATHWAYS_20190110%WP385%MUS MUSCULUS	long
GO:0031345	long
GO:0050905	long
GO:0015711	long
GO:0021543	long
GO:0008233	long
GO:0018209	long
GO:0035091	long
PI3K AKT SIGNALING%REACTOME%R-HSA-1257604.8	long
GO:0007204	long
GO:1900006	long
GO:0012501	long
GO:0035303	long
GO:0051056	long
GO:0050954	long
SIGNALING BY GPCR%REACTOME%R-HSA-372790.4	long
SIGNALING BY INTERLEUKINS%REACTOME%R-HSA-449147.11	long
GO:0098858	long
GO:0007015	long
GO:0034332	long
GO:0016324	long
GO:0003279	long
GO:0005913	long
GO:0034645	long
GO:0016247	long
GO:0006325	long
GO:0009898	long
GO:0016311	long
GO:0043583	long
EGF RECEPTOR SIGNALING PATHWAY%PANTHER PATHWAY%P00018	long
EGFR1 SIGNALING PATHWAY%WIKIPATHWAYS_20190110%WP572%MUS MUSCULUS	long
GABA RECEPTOR ACTIVATION%REACTOME DATABASE ID RELEASE 67%977443	long
ION CHANNEL TRANSPORT%REACTOME%R-HSA-983712.2	long
GO:0002521	long
GO:0051668	long
GO:0046649	long
GO:0030098	long
GO:0034654	long
PID_PDGFRB_PATHWAY%MSIGDB_C2%PID_PDGFRB_PATHWAY	long
GO:0043547	long
GO:0050714	long
GO:0051047	long
GO:0034764	long
GO:0098839	long
GO:0051603	long
GO:0051480	long
GO:0045598	long
GO:0050776	long
GO:0010921	long
GO:0007548	long
GO:0044389	long
ANGIOGENESIS%PANTHER PATHWAY%P00005	long
GO:0048754	long
GO:0003205	long
GO:0044265	long
GO:0030705	long
GO:0005769	long
GO:0072175	long
GO:0019897	long
GO:0048872	long
GO:0031674	long
GO:0099060	long
GO:0000165	long
MAPK SIGNALING PATHWAY%WIKIPATHWAYS_20190110%WP493%MUS MUSCULUS	long
GO:0008017	long
GO:1903047	long
GO:0045787	long
GO:0030832	long
GO:0010506	long
GO:1903522	long
GO:0022407	long
GO:0048634	long
GO:1901861	long
GO:0043523	long
GO:1901652	long
GO:0046914	long
UNTITLED%PANTHER PATHWAY%P00019	long
GO:0030018	long
GO:0016021	low_GC
GO:0031224	low_GC
GO:0060089	low_GC
GO:0050877	low_GC
GO:0004984	low_GC
GO:0007606	low_GC
GO:0007608	low_GC
GO:0007600	low_GC
GO:0038023	low_GC
GO:0004888	low_GC
GO:0007186	low_GC
GO:0003008	low_GC
GO:0044425	low_GC
GO:0005549	low_GC
GO:0007165	low_GC
GO:0023052	low_GC
GO:0007154	low_GC
GO:0032501	low_GC
GO:0051716	low_GC
GO:0016020	low_GC
GO:0050896	low_GC
OLFACTORY SIGNALING PATHWAY%REACTOME DATABASE ID RELEASE 67%381753	low_GC
G ALPHA (S) SIGNALLING EVENTS%REACTOME%R-HSA-418555.6	low_GC
GO:0004930	low_GC
GO:0048519	public_data
GO:0032502	public_data
GO:0048856	public_data
GO:0048523	public_data
GO:0005576	public_data
GO:0044421	public_data
GO:0007275	public_data
GO:0048583	public_data
GO:0051239	public_data
GO:0048731	public_data
GO:0005615	public_data
GO:0080090	public_data
GO:0030154	public_data
GO:0009893	public_data
GO:0048513	public_data
GO:0048869	public_data
GO:0050793	public_data
GO:0051171	public_data
GO:0042127	public_data
GO:0032879	public_data
GO:0031982	public_data
GO:0071944	public_data
GO:0071840	public_data
GO:0016043	public_data
GO:0051179	public_data
GO:0065008	public_data
GO:0005886	public_data
GO:0010604	public_data
GO:0006950	public_data
GO:0009966	public_data
GO:0044459	public_data
GO:0031325	public_data
GO:0048584	public_data
GO:0010646	public_data
GO:0023051	public_data
GO:0043230	public_data
GO:0051240	public_data
GO:1903561	public_data
GO:0051173	public_data
GO:0009605	public_data
GO:0070062	public_data
GO:2000026	public_data
GO:0045595	public_data
GO:0065009	public_data
GO:0042221	public_data
GO:0009889	public_data
GO:0031326	public_data
GO:0002376	public_data
GO:0051094	public_data
GO:0010033	public_data
GO:0019219	public_data
GO:0009653	public_data
GO:0070887	public_data
GO:0010468	public_data
GO:0002682	public_data
GO:0009986	public_data
GO:0051128	public_data
GO:0007399	public_data
GO:0010941	public_data
GO:0051270	public_data
GO:0051246	public_data
GO:0007166	public_data
GO:0051174	public_data
GO:0042325	public_data
GO:0009888	public_data
GO:0019220	public_data
GO:0001932	public_data
GO:0032268	public_data
GO:0048585	public_data
GO:0040012	public_data
GO:0010556	public_data
GO:0008284	public_data
GO:0031399	public_data
GO:0009892	public_data
GO:0045597	public_data
GO:0030334	public_data
GO:0043067	public_data
GO:0031324	public_data
NABA_MATRISOME%MSIGDB_C2%NABA_MATRISOME	public_data
GO:0010647	public_data
GO:0010628	public_data
GO:0023056	public_data
GO:0005102	public_data
GO:0042981	public_data
GO:0050790	public_data
GO:2000145	public_data
GO:0043167	public_data
GO:0051172	public_data
GO:0009891	public_data
GO:0051252	public_data
GO:0048468	public_data
IMMUNE SYSTEM%REACTOME%R-HSA-168256.6	public_data
GO:1901564	public_data
GO:0009967	public_data
GO:1902531	public_data
GO:0051049	public_data
GO:0071310	public_data
GO:0006928	public_data
GO:0022008	public_data
GO:0002684	public_data
GO:0010605	public_data
GO:0051241	public_data
GO:2000112	public_data
GO:0006952	public_data
GO:0023057	public_data
GO:0006355	public_data
GO:0031328	public_data
GO:0010557	public_data
GO:2001141	public_data
GO:0051234	public_data
GO:0048699	public_data
GO:0040011	public_data
GO:0010648	public_data
GO:1903506	public_data
GO:0051247	public_data
GO:0003824	public_data
GO:0007154	public_data
GO:0042802	public_data
GO:0045935	public_data
GO:0120025	public_data
GO:0080134	public_data
GO:0006357	public_data
GO:0042995	public_data
GO:0060548	public_data
GO:0032270	public_data
GO:0045937	public_data
GO:0010562	public_data
GO:0051704	public_data
GO:0009968	public_data
GO:0046983	public_data
GO:0042592	public_data
GO:0043232	public_data
GO:0032991	public_data
GO:0043228	public_data
GO:1901700	public_data
GO:0043234	public_data
GO:0030155	public_data
GO:0044093	public_data
GO:0032101	public_data
GO:0008285	public_data
GO:0006810	public_data
GO:0048870	public_data
GO:0051674	public_data
GO:1903508	public_data
GO:0042327	public_data
GO:0001934	public_data
GO:1902680	public_data
GO:0045893	public_data
GO:0023052	public_data
GO:0043066	public_data
GO:0022603	public_data
HALLMARK_TNFA_SIGNALING_VIA_NFKB%MSIGDB_C2%HALLMARK_TNFA_SIGNALING_VIA_NFKB	public_data
GO:0043170	public_data
GO:0097159	public_data
GO:0051254	public_data
GO:0050865	public_data
GO:0072359	public_data
GO:0006955	public_data
GO:0051093	public_data
GO:0060429	public_data
GO:0031401	public_data
GO:1901363	public_data
GO:0007165	public_data
GO:0016477	public_data
GO:0043069	public_data
GO:0051130	public_data
GO:0045944	public_data
GO:0030335	public_data
GO:0009607	public_data
GO:0051707	public_data
GO:0009887	public_data
GO:0012505	public_data
GO:0031012	public_data
GO:0050776	public_data
GO:0043408	public_data
GO:0043207	public_data
GO:0043168	public_data
GO:2000147	public_data
GO:0051272	public_data
GO:0019538	public_data
GO:0022610	public_data
GO:0009719	public_data
NABA_MATRISOME_ASSOCIATED%MSIGDB_C2%NABA_MATRISOME_ASSOCIATED	public_data
GO:0009890	public_data
GO:0031327	public_data
GO:0097458	public_data
GO:0060284	public_data
GO:0002694	public_data
GO:0019899	public_data
GO:0043085	public_data
GO:0010942	public_data
GO:0040017	public_data
GO:0001817	public_data
GO:0031347	public_data
GO:0098552	public_data
GO:0044425	public_data
GO:0010558	public_data
GO:0030182	public_data
GO:0051050	public_data
GO:0042803	public_data
GO:0051960	public_data
GO:0007155	public_data
GO:0009790	public_data
GO:0035556	public_data
METABOLISM%REACTOME%R-HSA-1430728.8	public_data
GO:1902533	public_data
GO:0043005	public_data
GO:0003676	public_data
GO:0032989	public_data
CYTOKINE SIGNALING IN IMMUNE SYSTEM%REACTOME DATABASE ID RELEASE 63%1280215	public_data
GO:0009897	public_data
GO:0005829	public_data
GO:0098542	public_data
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION%MSIGDB_C2%HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	public_data
GO:0002252	public_data
GO:0098590	public_data
GO:0098772	public_data
SIGNALING PATHWAYS%REACTOME%R-HSA-162582.6	public_data
GO:0042330	public_data
GO:0006935	public_data
