GO_ID	bias_source
GO:1903506	public_data
GO:0051247	public_data
GO:0003824	public_data
GO:0007154	public_data
GO:0042802	public_data
GO:0045935	public_data
GO:0120025	public_data
GO:0080134	public_data
GO:0006357	public_data
GO:0042995	public_data
GO:0060548	public_data
GO:0032270	public_data
GO:0045937	public_data
GO:0010562	public_data
GO:0051704	public_data
GO:0009968	public_data
GO:0046983	public_data
GO:0042592	public_data
GO:0043232	public_data
GO:0032991	public_data
GO:0043228	public_data
GO:1901700	public_data
GO:0043234	public_data
GO:0030155	public_data
GO:0044093	public_data
GO:0032101	public_data
GO:0008285	public_data
GO:0006810	public_data
GO:0048870	public_data
GO:0051674	public_data
GO:1903508	public_data
GO:0042327	public_data
GO:0001934	public_data
GO:1902680	public_data
GO:0045893	public_data
GO:0023052	public_data
GO:0043066	public_data
GO:0022603	public_data
HALLMARK_TNFA_SIGNALING_VIA_NFKB%MSIGDB_C2%HALLMARK_TNFA_SIGNALING_VIA_NFKB	public_data
GO:0043170	public_data
GO:0097159	public_data
GO:0051254	public_data
GO:0050865	public_data
GO:0072359	public_data
GO:0006955	public_data
GO:0051093	public_data
GO:0060429	public_data
GO:0031401	public_data
GO:1901363	public_data
GO:0007165	public_data
GO:0016477	public_data
GO:0043069	public_data
GO:0051130	public_data
GO:0045944	public_data
GO:0030335	public_data
GO:0009607	public_data
GO:0051707	public_data
GO:0009887	public_data
GO:0012505	public_data
GO:0031012	public_data
GO:0050776	public_data
GO:0043408	public_data
GO:0043207	public_data
GO:0043168	public_data
GO:2000147	public_data
GO:0051272	public_data
GO:0019538	public_data
GO:0022610	public_data
GO:0009719	public_data
NABA_MATRISOME_ASSOCIATED%MSIGDB_C2%NABA_MATRISOME_ASSOCIATED	public_data
GO:0009890	public_data
GO:0031327	public_data
GO:0097458	public_data
GO:0060284	public_data
GO:0002694	public_data
GO:0019899	public_data
GO:0043085	public_data
GO:0010942	public_data
GO:0040017	public_data
GO:0001817	public_data
GO:0031347	public_data
GO:0098552	public_data
GO:0044425	public_data
GO:0010558	public_data
GO:0030182	public_data
GO:0051050	public_data
GO:0042803	public_data
GO:0051960	public_data
GO:0007155	public_data
GO:0009790	public_data
GO:0035556	public_data
METABOLISM%REACTOME%R-HSA-1430728.8	public_data
GO:1902533	public_data
GO:0043005	public_data
GO:0003676	public_data
GO:0032989	public_data
CYTOKINE SIGNALING IN IMMUNE SYSTEM%REACTOME DATABASE ID RELEASE 63%1280215	public_data
GO:0009897	public_data
GO:0005829	public_data
GO:0098542	public_data
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION%MSIGDB_C2%HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	public_data
GO:0002252	public_data
GO:0098590	public_data
GO:0098772	public_data
SIGNALING PATHWAYS%REACTOME%R-HSA-162582.6	public_data
GO:0042330	public_data
GO:0006935	public_data
EXTRACELLULAR MATRIX ORGANIZATION%REACTOME%R-HSA-1474244.2	public_data
GO:0031226	public_data
GO:0045785	public_data
GO:0048646	public_data
GO:0097367	public_data
GO:0010629	public_data
GO:1901576	public_data
GO:0043068	public_data
GO:0050767	public_data
GO:0051046	public_data
GO:0051338	public_data
GO:0048729	public_data
GO:0044092	public_data
GO:0009058	public_data
GO:0030054	public_data
GO:0048878	public_data
GO:0045596	public_data
GO:0044260	public_data
GO:0005887	public_data
GO:2000113	public_data
GO:0051248	public_data
GO:0045892	public_data
GO:0044428	public_data
GO:0050778	public_data
GO:0022407	public_data
GO:0034097	public_data
GO:0043933	public_data
GO:1903507	public_data
GO:0043065	public_data
GO:0072562	public_data
GO:0044085	public_data
INNATE IMMUNE SYSTEM%REACTOME%R-HSA-168249.6	public_data
GO:0045934	public_data
GO:1902679	public_data
GO:0045859	public_data
GO:0099080	public_data
GO:0099081	public_data
GO:0000902	public_data
GO:0003013	public_data
GO:0031974	public_data
GO:0048666	public_data
GO:0043233	public_data
GO:0043549	public_data
GO:0008015	public_data
GO:0044463	public_data
GO:0022607	public_data
GO:0005856	public_data
GO:0003677	public_data
HALLMARK_HYPOXIA%MSIGDB_C2%HALLMARK_HYPOXIA	public_data
GO:0070013	public_data
NABA_CORE_MATRISOME%MSIGDB_C2%NABA_CORE_MATRISOME	public_data
GO:0051253	public_data
GO:0031981	public_data
GO:0120038	public_data
GO:0009617	public_data
GO:0099512	public_data
GO:0001819	public_data
GO:0051249	public_data
GO:0001944	public_data
GO:0002520	public_data
GO:0035295	public_data
GO:0007417	public_data
GO:0048534	public_data
GO:0050867	public_data
SIGNALING BY INTERLEUKINS%REACTOME%R-HSA-449147.10	public_data
GO:0001568	public_data
GO:0072358	public_data
GO:0032269	public_data
GO:0043410	public_data
GO:0030030	public_data
GO:0034641	public_data
GO:0031344	public_data
GO:0000981	public_data
GO:0045664	public_data
GO:0120035	public_data
GO:1903530	public_data
GO:1901342	public_data
GO:0036477	public_data
HEMOSTASIS%REACTOME%R-HSA-109582.1	public_data
GO:0006996	public_data
GO:0120036	public_data
GO:0009725	public_data
GO:0033993	public_data
GO:0043565	public_data
GO:0071495	public_data
GO:0044877	public_data
GO:1903706	public_data
GO:0042493	public_data
GO:0044430	public_data
HALLMARK_KRAS_SIGNALING_UP%MSIGDB_C2%HALLMARK_KRAS_SIGNALING_UP	public_data
GO:0043086	public_data
GO:0002683	public_data
GO:0031175	public_data
GO:0006793	public_data
GO:0005578	public_data
GO:0044057	public_data
GO:0001012	public_data
GO:0000977	public_data
GO:0071345	public_data
GO:0031410	public_data
DEVELOPMENTAL BIOLOGY%REACTOME%R-HSA-1266738.4	public_data
GO:0007507	public_data
GO:0010720	public_data
GO:0071822	public_data
GO:0014070	public_data
GO:0140110	public_data
GO:0001775	public_data
GO:0033554	public_data
GO:0030097	public_data
GO:0006954	public_data
GO:0097708	public_data
GO:0002009	public_data
GO:0061061	public_data
GO:0006796	public_data
GO:0000976	public_data
GO:1901701	public_data
GO:0000122	public_data
GO:0002696	public_data
GO:0032103	public_data
GO:0051726	public_data
GO:0070372	public_data
GO:0044281	public_data
GO:0044212	public_data
GO:0008283	public_data
GO:0044249	public_data
GO:0003690	public_data
GO:0045087	public_data
GO:0051336	public_data
GO:0050727	public_data
GO:0033043	public_data
GO:0032880	public_data
GO:0001067	public_data
GO:0009628	public_data
GO:0000982	public_data
GO:0000904	public_data
GO:0008092	public_data
NABA_ECM_GLYCOPROTEINS%MSIGDB_C2%NABA_ECM_GLYCOPROTEINS	public_data
GO:0040013	public_data
GO:0051347	public_data
GO:0045765	public_data
GO:0040008	public_data
GO:0045202	public_data
GO:0043169	public_data
GO:0042742	public_data
GO:0051962	public_data
GO:0050769	public_data
GO:0090087	public_data
GO:1990837	public_data
GO:0042326	public_data
GO:0032403	public_data
GO:0009611	public_data
GO:0007423	public_data
TRANSPORT OF SMALL MOLECULES%REACTOME%R-HSA-382551.4	public_data
GO:0048858	public_data
GO:0048598	public_data
GO:0031349	public_data
GO:0043269	public_data
GO:0010975	public_data
GO:0000003	public_data
GO:0022414	public_data
GO:0007610	public_data
GO:0044267	public_data
HALLMARK_IL2_STAT5_SIGNALING%MSIGDB_C2%HALLMARK_IL2_STAT5_SIGNALING	public_data
GO:0048812	public_data
GO:0120039	public_data
GO:0010817	public_data
GO:1902105	public_data
GO:0061564	public_data
GO:0098609	public_data
GO:0048667	public_data
GO:0032990	public_data
GO:0043009	public_data
GO:0060322	public_data
GO:0045936	public_data
GO:0010563	public_data
GO:0005654	public_data
GO:0033674	public_data
GO:0051251	public_data
GO:0070201	public_data
GO:0051223	public_data
GO:0010035	public_data
GO:0001501	public_data
GO:0005912	public_data
GO:0003700	public_data
GO:0030198	public_data
GO:0043062	public_data
GO:0048732	public_data
GO:0050801	public_data
GO:0065003	public_data
GO:0046872	public_data
GO:0060537	public_data
NEUTROPHIL DEGRANULATION%REACTOME DATABASE ID RELEASE 63%6798695	public_data
GO:1901360	public_data
GO:0007409	public_data
GO:0048514	public_data
GO:0009792	public_data
GO:0006897	public_data
GO:0005783	public_data
GO:0006811	public_data
GO:0050900	public_data
GO:0007162	public_data
GO:0050678	public_data
GO:0002460	public_data
GO:0002250	public_data
AXON GUIDANCE%REACTOME DATABASE ID RELEASE 63%422475	public_data
HALLMARK_INFLAMMATORY_RESPONSE%MSIGDB_C2%HALLMARK_INFLAMMATORY_RESPONSE	public_data
GO:0071702	public_data
GO:0022604	public_data
GO:0032844	public_data
GO:0002697	public_data
GO:0002685	public_data
GO:0070161	public_data
GO:0044297	public_data
GO:0048589	public_data
GO:0007167	public_data
GO:0040007	public_data
GO:0045321	public_data
GO:0002449	public_data
NABA_SECRETED_FACTORS%MSIGDB_C2%NABA_SECRETED_FACTORS	public_data
GO:0001933	public_data
GO:0045860	public_data
GO:1903037	public_data
GO:0002791	public_data
GO:0010243	public_data
GO:0007420	public_data
GO:0055080	public_data
GO:0060326	public_data
GO:0005539	public_data
HALLMARK_ALLOGRAFT_REJECTION%MSIGDB_C2%HALLMARK_ALLOGRAFT_REJECTION	public_data
GO:0046483	public_data
GO:0002764	public_data
GO:0098657	public_data
INTERLEUKIN-4 AND 13 SIGNALING%REACTOME DATABASE ID RELEASE 63%6785807	public_data
GO:0002443	public_data
GO:0033036	public_data
GO:0051271	public_data
GO:0050878	public_data
GO:0014706	public_data
GO:0002253	public_data
GO:0008219	public_data
GO:0030234	public_data
GO:0098771	public_data
GO:0006629	public_data
GO:0016491	public_data
GO:0046982	public_data
GO:0070663	public_data
GO:0072001	public_data
GO:0055082	public_data
GO:0003006	public_data
GO:0043025	public_data
GO:0012501	public_data
GO:0006461	public_data
GO:0070271	public_data
GO:0000987	public_data
GO:0044087	public_data
GO:0050708	public_data
GO:1901698	public_data
GO:0001655	public_data
GO:0016192	public_data
GO:0006725	public_data
GO:0030855	public_data
HALLMARK_COMPLEMENT%MSIGDB_C2%HALLMARK_COMPLEMENT	public_data
GO:0016787	public_data
GO:0030336	public_data
GO:0031400	public_data
GO:0006909	public_data
GO:0060341	public_data
GO:0050920	public_data
GO:0032944	public_data
GO:1990830	short
GO:1990823	short
GO:0010770	very_high_transcripts
GO:0050773	very_high_transcripts
GO:0050768	very_high_transcripts
GO:0051015	very_high_transcripts
DISEASES OF SIGNAL TRANSDUCTION%REACTOME DATABASE ID RELEASE 67%5663202	very_high_transcripts
GO:0001775	very_high_transcripts
GO:0042175	very_high_transcripts
GO:0045807	very_high_transcripts
GO:0050776	very_high_transcripts
TSLP%NETPATH%TSLP	very_high_transcripts
GO:0031345	very_high_transcripts
GO:0045665	very_high_transcripts
GO:0044448	very_high_transcripts
GO:0005096	very_high_transcripts
GO:0010959	very_high_transcripts
GO:0046914	very_high_transcripts
GO:0050684	very_high_transcripts
GO:0040013	very_high_transcripts
M PHASE%REACTOME%R-HSA-68886.3	very_high_transcripts
GO:0050770	very_high_transcripts
GO:0071417	very_high_transcripts
GO:0001933	very_high_transcripts
GO:1901652	very_high_transcripts
GO:0010256	very_high_transcripts
GO:0032956	very_high_transcripts
GO:0043484	very_high_transcripts
GO:0051648	very_high_transcripts
GO:0071345	very_high_transcripts
GO:0001228	very_high_transcripts
HALLMARK_G2M_CHECKPOINT%MSIGDB_C2%HALLMARK_G2M_CHECKPOINT	very_high_transcripts
GO:0051650	very_high_transcripts
GO:0046486	very_high_transcripts
PHOSPHOLIPID METABOLISM%REACTOME DATABASE ID RELEASE 67%1483257	very_high_transcripts
GO:0017137	very_high_transcripts
GO:1902115	very_high_transcripts
GO:0030427	very_high_transcripts
ASPARAGINE N-LINKED GLYCOSYLATION%REACTOME%R-HSA-446203.4	very_high_transcripts
GO:0030426	very_high_transcripts
GO:0030695	very_high_transcripts
GO:0045321	very_high_transcripts
GO:1990778	very_high_transcripts
GO:0099536	very_high_transcripts
GO:0042623	very_high_transcripts
GO:0043197	very_high_transcripts
GO:0014706	very_high_transcripts
GO:0048568	very_high_transcripts
GO:0006644	very_high_transcripts
GO:0045211	very_high_transcripts
GO:0072659	very_high_transcripts
GO:0030111	very_high_transcripts
GO:0098609	very_high_transcripts
GO:0048732	very_high_transcripts
GO:0098589	very_high_transcripts
GO:1904062	very_high_transcripts
GO:0048814	very_high_transcripts
GO:0061458	very_high_transcripts
SIGNALING BY NOTCH%REACTOME%R-HSA-157118.4	very_high_transcripts
GO:0002793	very_high_transcripts
GO:0120032	very_high_transcripts
GO:0032940	very_high_transcripts
SUMOYLATION%REACTOME%R-HSA-2990846.2	very_high_transcripts
TNFALPHA%IOB%TNFALPHA	very_high_transcripts
GO:0055085	very_high_transcripts
GO:0071407	very_high_transcripts
GO:0030855	very_high_transcripts
GO:0098857	very_high_transcripts
GO:0030001	very_high_transcripts
GO:0045926	very_high_transcripts
GO:0031965	very_high_transcripts
GO:0051047	very_high_transcripts
GO:0043161	very_high_transcripts
GO:0060491	very_high_transcripts
GO:0048608	very_high_transcripts
RHO GTPASE EFFECTORS%REACTOME%R-HSA-195258.3	very_high_transcripts
GO:0030017	very_high_transcripts
SUMO E3 LIGASES SUMOYLATE TARGET PROTEINS%REACTOME DATABASE ID RELEASE 67%3108232	very_high_transcripts
TGF_BETA_RECEPTOR%IOB%TGF_BETA_RECEPTOR	very_high_transcripts
BCR%NETPATH%BCR	very_high_transcripts
GO:0006650	very_high_transcripts
INSULIN SIGNALING%WIKIPATHWAYS_20190110%WP65%MUS MUSCULUS	very_high_transcripts
ION CHANNEL TRANSPORT%REACTOME%R-HSA-983712.2	very_high_transcripts
GO:0045121	very_high_transcripts
GO:0042692	very_high_transcripts
GO:0060537	very_high_transcripts
GO:0030016	very_high_transcripts
GO:0044309	very_high_transcripts
GO:0090407	very_high_transcripts
GO:0001817	very_high_transcripts
GO:1903320	very_high_transcripts
GO:0023014	very_high_transcripts
GO:1901137	very_high_transcripts
GO:0005924	very_high_transcripts
GO:0030055	very_high_transcripts
GO:0072503	very_high_transcripts
GO:0043292	very_high_transcripts
GO:0016358	very_high_transcripts
EGFR1 SIGNALING PATHWAY%WIKIPATHWAYS_20190110%WP572%MUS MUSCULUS	very_high_transcripts
INTRA-GOLGI AND RETROGRADE GOLGI-TO-ER TRAFFIC%REACTOME DATABASE ID RELEASE 67%6811442	very_high_transcripts
GO:0046649	very_high_transcripts
GO:0007517	very_high_transcripts
GO:0043270	very_high_transcripts
GO:0042734	very_high_transcripts
GO:1905475	very_high_transcripts
GO:0033993	very_high_transcripts
GO:0001501	very_high_transcripts
GO:0055074	very_high_transcripts
CILIUM ASSEMBLY%REACTOME DATABASE ID RELEASE 67%5617833	very_high_transcripts
GO:0006952	very_high_transcripts
GO:0072507	very_high_transcripts
GO:0051427	very_high_transcripts
GO:0032102	very_high_transcripts
GO:0051169	very_high_transcripts
GO:0006913	very_high_transcripts
GO:0018105	very_high_transcripts
GO:1900006	very_high_transcripts
GO:0050714	very_high_transcripts
GO:0070507	very_high_transcripts
GO:0061013	very_high_transcripts
GO:0022898	very_high_transcripts
GO:0032409	very_high_transcripts
GO:0043207	very_high_transcripts
GO:0051707	very_high_transcripts
GO:0008270	very_high_transcripts
GO:0072358	very_high_transcripts
GO:0051301	very_high_transcripts
GO:0016482	very_high_transcripts
GO:0007163	very_high_transcripts
GO:0000165	very_high_transcripts
MITOTIC PROMETAPHASE%REACTOME DATABASE ID RELEASE 67%68877	very_high_transcripts
GO:0021543	very_high_transcripts
GO:0060999	very_high_transcripts
GO:0045862	very_high_transcripts
GO:0031503	very_high_transcripts
GO:0072521	very_high_transcripts
GO:0008361	very_high_transcripts
GO:0050678	very_high_transcripts
GO:0032412	very_high_transcripts
GO:0032886	very_high_transcripts
GO:0009259	very_high_transcripts
GO:0021537	very_high_transcripts
GO:0005802	very_high_transcripts
GO:0099003	very_high_transcripts
GO:0072594	very_high_transcripts
GO:0005925	very_high_transcripts
GASTRIN_CCK2R_240212%PANTHER PATHWAY%P06959	very_high_transcripts
HALLMARK_HEME_METABOLISM%MSIGDB_C2%HALLMARK_HEME_METABOLISM	very_high_transcripts
GO:2000146	very_high_transcripts
GO:0043900	very_high_transcripts
GO:0043434	very_high_transcripts
GO:0098685	very_high_transcripts
TNF-ALPHA NF-KB SIGNALING PATHWAY%WIKIPATHWAYS_20190110%WP246%MUS MUSCULUS	very_high_transcripts
GO:0001944	very_high_transcripts
GO:0098858	very_high_transcripts
GO:0006874	very_high_transcripts
GO:0044449	very_high_transcripts
GO:0031674	very_high_transcripts
GO:0098657	very_high_transcripts
GO:0048232	very_high_transcripts
GO:0018205	very_high_transcripts
GO:0008022	very_high_transcripts
GO:0009607	very_high_transcripts
GO:0010038	very_high_transcripts
GO:0098936	very_long
GO:0003013	very_long
GO:0099055	very_long
GO:0008015	very_long
GO:0007169	very_long
GO:0032409	very_long
GO:0022898	very_long
GO:0050768	very_long
GO:2001257	very_long
GO:0032412	very_long
GO:0090596	very_long
CADHERIN SIGNALING PATHWAY%PANTHER PATHWAY%P00012	very_long
GO:0015085	very_long
GO:0050770	very_long
GO:0019932	very_long
GO:0072507	very_long
GO:0005509	very_long
GO:0099634	very_long
GO:0045665	very_long
GO:0097485	very_long
GO:0010817	very_long
GO:0021537	very_long
GO:0007411	very_long
GO:0072511	very_long
GO:0070838	very_long
GO:0005096	very_long
GO:0098889	very_long
GO:0050877	very_long
GO:0044309	very_long
GO:0010977	very_long
GO:0010770	very_long
GO:0045927	very_long
GO:0010810	very_long
GO:0051588	very_long
GO:0042383	very_long
GO:0043197	very_long
GO:0034767	very_long
GO:0030534	very_long
GO:0006816	very_long
CALCIUM REGULATION IN THE CARDIAC CELL%WIKIPATHWAYS_20190110%WP553%MUS MUSCULUS	very_long
GO:0048568	very_long
GO:0035107	very_long
FOCAL ADHESION-PI3K-AKT-MTOR-SIGNALING PATHWAY%WIKIPATHWAYS_20190110%WP2841%MUS MUSCULUS	very_long
GO:0035108	very_long
GO:0032956	very_long
GO:0017157	very_long
GO:1902903	very_long
RHO GTPASE CYCLE%REACTOME%R-HSA-194840.3	very_long
CARDIAC CONDUCTION%REACTOME%R-HSA-5576891.2	very_long
GO:0000981	very_long
GO:0042326	very_long
GO:0060589	very_long
GO:0022832	very_long
GO:0005244	very_long
GO:0005262	very_long
GO:0031253	very_long
GO:0048592	very_long
GO:0007612	very_long
MUSCLE CONTRACTION%REACTOME DATABASE ID RELEASE 67%397014	very_long
GO:0031345	very_long
GO:0034764	very_long
GO:0050708	very_long
GO:0051056	very_long
GO:0098693	very_long
GO:0098858	very_long
GO:0050839	very_long
GO:0008047	very_long
GO:0098948	very_long
GO:0031256	very_long
GO:0098857	very_long
GO:0098589	very_long
GO:0043270	very_long
GO:0046928	very_long
GO:0043010	very_long
GO:0005769	very_long
GPCR DOWNSTREAM SIGNALLING%REACTOME DATABASE ID RELEASE 67%388396	very_long
GO:0030695	very_long
GO:0016788	very_long
GO:1904064	very_long
GO:0032940	very_long
GO:0044433	very_long
GO:0016358	very_long
GO:0045121	very_long
GO:0001764	very_long
GO:0032838	very_long
GO:1903532	very_long
GO:0090287	very_long
GO:0002791	very_long
GO:0098685	very_long
SIGNALING BY GPCR%REACTOME%R-HSA-372790.4	very_long
GO:0019935	very_long
GO:0099060	very_long
GO:0030427	very_long
GO:0022843	very_long
GO:0042623	very_long
GO:0045296	very_long
GO:0098655	very_long
GO:0019897	very_long
GO:0098662	very_long
GO:0051051	very_long
GO:0043547	very_long
GO:0046883	very_long
GO:0030017	very_long
GO:0070588	very_long
GO:0001952	very_long
GO:0099503	very_long
GO:0012506	very_long
GO:0034704	very_long
GO:0034329	very_long
FOCAL ADHESION%WIKIPATHWAYS_20190110%WP85%MUS MUSCULUS	very_long
GO:0030426	very_long
GO:0099061	very_long
GO:0099056	very_long
GO:0098802	very_long
GO:0098839	very_long
GO:1903169	very_long
GO:0048814	very_long
GO:0043405	very_long
GO:0099003	very_long
GO:0005913	very_long
GO:0001228	very_long
GO:0048562	very_long
GO:0044431	very_long
GO:0035637	very_long
GO:0021543	very_long
GO:0017137	very_long
GO:0060828	very_long
GO:0070372	very_long
GO:0046578	very_long
GO:0098982	very_long
GASTRIN_CCK2R_240212%PANTHER PATHWAY%P06959	very_long
ION CHANNEL TRANSPORT%REACTOME%R-HSA-983712.2	very_long
GO:0051668	very_long
GO:0007162	very_long
GO:0001933	very_long
GO:0050905	very_long
GO:0051924	very_long
GO:0010564	very_long
GO:0051963	very_long
TCR%NETPATH%TCR	very_long
GO:0016247	very_long
GO:0043198	very_long
GO:0098791	very_long
GO:0030165	very_long
GO:0018105	very_long
GO:0030100	very_long
GO:0120032	very_long
GO:0099175	very_long
GO:0030055	very_long
GO:0021953	very_long
GO:0051656	very_long
GO:0007163	very_long
GO:0044325	very_long
GO:0008328	very_long
GO:0022834	very_long
GO:0015276	very_long
GO:0061024	very_long
GO:0098878	very_long
GO:0071902	very_long
GO:0017158	very_long
GO:0010632	very_long
GO:0023014	very_long
GO:0004714	very_long
GO:0098562	very_long
GO:0006897	very_long
GO:0031674	very_long
GO:0003012	very_long
MYOMETRIAL RELAXATION AND CONTRACTION PATHWAYS%WIKIPATHWAYS_20190110%WP385%MUS MUSCULUS	very_long
GO:0006836	very_long
GO:0010811	very_long
GO:0046777	very_long
GO:0051966	very_long
GO:0051648	very_long
GO:0004930	very_low_GC
GO:1903487	very_low_GC
GO:0060291	very_short
GO:0035068	very_short
GO:0050806	very_short
GO:0048167	very_short
GO:0071230	very_short
GO:0043200	very_short
GO:0071345	very_short
GO:0034097	very_short
GO:0007605	very_short
GO:1901701	very_short
GO:0071310	very_short
GO:0050954	very_short
GO:0071229	very_short
GO:0019902	vv_high_transcripts
GO:0090257	vv_high_transcripts
GO:0044304	vv_high_transcripts
HALLMARK_UV_RESPONSE_DN%MSIGDB_C2%HALLMARK_UV_RESPONSE_DN	vv_high_transcripts
GO:0007015	vv_high_transcripts
GO:0043547	vv_high_transcripts
RHO GTPASE CYCLE%REACTOME%R-HSA-194840.3	vv_high_transcripts
GO:0048738	vv_high_transcripts
GO:0051668	vv_high_transcripts
GO:0003012	vv_high_transcripts
GO:0099175	vv_high_transcripts
MUSCLE CONTRACTION%REACTOME DATABASE ID RELEASE 67%397014	vv_high_transcripts
GO:0002064	vv_high_transcripts
GO:0048562	vv_high_transcripts
GO:0030010	vv_high_transcripts
GO:0001654	vv_high_transcripts
GO:0060998	vv_high_transcripts
GO:0035770	vv_high_transcripts
GO:0150063	vv_high_transcripts
GO:0030048	vv_high_transcripts
GO:0035257	vv_high_transcripts
GO:0048880	vv_high_transcripts
HALLMARK_MYOGENESIS%MSIGDB_C2%HALLMARK_MYOGENESIS	vv_high_transcripts
GO:0042383	vv_high_transcripts
GO:0030534	vv_high_transcripts
MRNA SPLICING%REACTOME%R-HSA-72172.3	vv_high_transcripts
GO:0048640	vv_high_transcripts
PRE-MRNA SPLICING%REACTOME DATABASE ID RELEASE 67%72163	vv_high_transcripts
GO:0007626	vv_high_transcripts
GO:0006936	vv_high_transcripts
P75 NTR RECEPTOR-MEDIATED SIGNALLING%REACTOME%R-HSA-193704.1	vv_high_transcripts
GO:0098916	vv_high_transcripts
GO:0007268	vv_high_transcripts
GO:0099537	vv_high_transcripts
GO:0098862	vv_high_transcripts
G ALPHA (12 13) SIGNALLING EVENTS%REACTOME DATABASE ID RELEASE 67%416482	vv_high_transcripts
GO:0046777	vv_high_transcripts
GO:0035418	vv_high_transcripts
GO:0051783	vv_high_transcripts
GO:0021953	vv_high_transcripts
GO:0042641	vv_high_transcripts
GO:0042063	vv_high_transcripts
GO:0061351	vv_high_transcripts
GO:0048024	vv_high_transcripts
GO:0030902	vv_high_transcripts
GO:0043410	vv_high_transcripts
CELL DEATH SIGNALLING VIA NRAGE, NRIF AND NADE%REACTOME DATABASE ID RELEASE 67%204998	vv_high_transcripts
GO:0060485	vv_high_transcripts
NRAGE SIGNALS DEATH THROUGH JNK%REACTOME DATABASE ID RELEASE 67%193648	vv_high_transcripts
GO:0071241	vv_high_transcripts
GO:0060562	vv_high_transcripts
GO:2001222	vv_high_transcripts
GO:0090596	vv_high_transcripts
GO:0051146	vv_high_transcripts
GO:0001508	vv_high_transcripts
DEATH RECEPTOR SIGNALLING%REACTOME%R-HSA-73887.4	vv_high_transcripts
GO:0050877	vv_high_transcripts
GO:0044798	vv_high_transcripts
GO:0006937	vv_high_transcripts
GO:0051056	vv_high_transcripts
GO:0090575	vv_high_transcripts
GO:0032432	vv_high_transcripts
GO:0060048	vv_high_transcripts
GO:0060047	vv_high_transcripts
GO:0048639	vv_high_transcripts
GO:0007411	vv_high_transcripts
GO:0050905	vv_high_transcripts
GO:0097485	vv_high_transcripts
GO:0008344	vv_high_transcripts
GO:0021987	vv_high_transcripts
GO:0032872	vv_high_transcripts
GO:0007283	vv_high_transcripts
GO:0070160	vv_high_transcripts
GO:0098727	vv_high_transcripts
GO:0051647	vv_high_transcripts
GO:2001257	vv_high_transcripts
GO:0001085	vv_high_transcripts
GO:0003013	vv_high_transcripts
GO:0001764	vv_high_transcripts
GO:0097120	vv_high_transcripts
GO:0060828	vv_high_transcripts
GO:0036464	vv_high_transcripts
GO:0051705	vv_high_transcripts
GO:0045930	vv_high_transcripts
GO:0050885	vv_high_transcripts
GO:0032947	vv_high_transcripts
GO:0003714	vv_high_transcripts
GO:0008015	vv_high_transcripts
GO:0043010	vv_high_transcripts
GO:0021954	vv_high_transcripts
GO:0042490	vv_high_transcripts
GO:0050771	vv_high_transcripts
GO:0031110	vv_high_transcripts
GO:0070302	vv_high_transcripts
GO:0016324	vv_high_transcripts
GO:0003015	vv_high_transcripts
GO:0055001	vv_high_transcripts
GO:0010771	vv_high_transcripts
GO:0006942	vv_high_transcripts
GO:0051592	vv_high_transcripts
GO:0008380	vv_high_transcripts
TRANSCRIPTIONAL REGULATION BY MECP2%REACTOME%R-HSA-8986944.2	vv_high_transcripts
GO:0030018	vv_high_transcripts
GO:0048514	vv_high_transcripts
GO:0035051	vv_high_transcripts
GO:0016049	vv_high_transcripts
CLASS I MHC MEDIATED ANTIGEN PROCESSING & PRESENTATION%REACTOME DATABASE ID RELEASE 67%983169	vv_high_transcripts
GO:0097517	vv_high_transcripts
GO:0048588	vv_high_transcripts
GO:0030308	vv_high_transcripts
GO:0010717	vv_high_transcripts
GO:0001725	vv_high_transcripts
GO:0051117	vv_high_transcripts
GO:0071248	vv_high_transcripts
GO:0030336	vv_high_transcripts
GO:0031334	vv_high_transcripts
GO:0009791	vv_high_transcripts
GO:0000381	vv_high_transcripts
GO:0007088	vv_high_transcripts
GO:0048634	vv_high_transcripts
GO:1901861	vv_high_transcripts
GO:0016202	vv_high_transcripts
GO:0051963	vv_high_transcripts
GO:0044291	vv_high_transcripts
GO:0016247	vv_high_transcripts
GO:0045806	vv_high_transcripts
PI METABOLISM%REACTOME%R-HSA-1483255.5	vv_high_transcripts
PROTEIN-PROTEIN INTERACTIONS AT SYNAPSES%REACTOME%R-HSA-6794362.4	vv_high_transcripts
GO:1901879	vv_high_transcripts
SPLICING FACTOR NOVA REGULATED SYNAPTIC PROTEINS%WIKIPATHWAYS_20190110%WP1983%MUS MUSCULUS	vv_high_transcripts
GO:0070252	vv_high_transcripts
GO:0005923	vv_high_transcripts
GO:0099738	vv_high_transcripts
GO:0010494	vv_high_transcripts
PID_BETA_CATENIN_NUC_PATHWAY%MSIGDB_C2%PID_BETA_CATENIN_NUC_PATHWAY	vv_high_transcripts
GO:0050775	vv_high_transcripts
GO:0034764	vv_high_transcripts
REGULATION OF NUCLEAR BETA CATENIN SIGNALING AND TARGET GENE TRANSCRIPTION%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%REGULATION OF NUCLEAR BETA CATENIN SIGNALING AND TARGET GENE TRANSCRIPTION	vv_high_transcripts
GO:0048863	vv_high_transcripts
GO:0034330	vv_high_transcripts
